LabID,LabName,FacilityID
231632,NEW LIFE DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31632],131632
231633,City Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31633],131633
231635,CURE HOME DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31635],131635
231637,Ad-din Barrister Rafique-ul Huq Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 31637],131637
231639,HAF GENERAL HOSPITAL & DIAGNOSTIC CENTRE (Pvt) Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 31639],131639
231640,BOBY & BROTHERS DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31640],131640
231641,Al-Amin Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31641],131641
231642,BEAUTY DIAGNOSTIC COMPLEX — Consultancy & Diagnostic Center [DGHS Facility ID 31642],131642
231643,SOUTH BENGAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31643],131643
231644,Rashida Memorial Hospital & Diagnostic — Consultancy & Diagnostic Center [DGHS Facility ID 31644],131644
231645,Karama Medical Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31645],131645
231648,Dr. Anwar Diagnostic & Diabetes Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31648],131648
231649,ROYAL DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31649],131649
231652,ORION RENAL & GENERAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 31652],131652
231653,Barind Medical College Hospital Pathology — Consultancy & Diagnostic Center [DGHS Facility ID 31653],131653
231654,Surma Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31654],131654
231655,Asia Medical Services — Consultancy & Diagnostic Center [DGHS Facility ID 31655],131655
231659,NEW ANUSHANDHANI DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31659],131659
231662,LIFEBUOY FRIENDSHIP HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 31662],131662
231665,Vision Digital Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31665],131665
231666,MODERN DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31666],131666
231667,TANZINA MEMORIAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 31667],131667
231670,Crescent Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31670],131670
231671,Prime Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31671],131671
231672,Momenanazrul Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31672],131672
231673,LIBYA BANGLA FRIENDSHIP DIAGNOSTIC & MEDICAL CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31673],131673
231674,Anondo Ashroy Clinic & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31674],131674
231675,Popular Diagnostic Centre Ltd. (Shantinogor-Unit-2) — Consultancy & Diagnostic Center [DGHS Facility ID 31675],131675
231676,"Grameen Kalyan,Kuchiamora Health Center — Consultancy & Diagnostic Center [DGHS Facility ID 31676]",131676
231678,MEDICON DIAGNOSTIC & CONSULTATION CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31678],131678
231679,Cure and Smile Bangladesh Foundation — Consultancy & Diagnostic Center [DGHS Facility ID 31679],131679
231681,POPULAR MEDICAL SERVICE CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31681],131681
231683,Zobed Ali Memorial Hospital Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 31683],131683
231684,THE MADINA PATHOLOGCAL CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31684],131684
231686,Jamiderhat Health Care & Doctors Chamber — Consultancy & Diagnostic Center [DGHS Facility ID 31686],131686
231687,Madi Lab — Consultancy & Diagnostic Center [DGHS Facility ID 31687],131687
231688,Muslim Aid Diagnostic Laboratory — Consultancy & Diagnostic Center [DGHS Facility ID 31688],131688
231689,POPULAR MEDICAL CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31689],131689
231690,Madhupur Consultation & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31690],131690
231691,RTM Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31691],131691
231692,ROKEYA AZIZ DIAGNOSTIC CENTER & CLINIC — Consultancy & Diagnostic Center [DGHS Facility ID 31692],131692
231693,Health Care Hospital & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31693],131693
231694,Tajul Islam Diagnostic & Doctors Chembar — Consultancy & Diagnostic Center [DGHS Facility ID 31694],131694
231696,(BLOOD BANK) KHULNA CITY MEDICAL COLLEGE HOSPITAL — Blood Bank [DGHS Facility ID 31696],131696
231697,Bismillah General Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 31697],131697
231699,NEW DIABETICE & DIEGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31699],131699
231700,The Padda Maa o Shishu General Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31700],131700
231701,Retina Diagnostic services — Consultancy & Diagnostic Center [DGHS Facility ID 31701],131701
231703,DHAKA GENERAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31703],131703
231704,Maa moni digital diagnostic center — Consultancy & Diagnostic Center [DGHS Facility ID 31704],131704
231705,ABIR DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31705],131705
231706,MAA O SHISHU SHEBA DAN KENDRO — Consultancy & Diagnostic Center [DGHS Facility ID 31706],131706
231712,Mim Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31712],131712
231713,THE DOCTORS HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 31713],131713
231714,The Fenchuganj Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31714],131714
231716,Rangpur Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31716],131716
231717,GRAMEEN DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31717],131717
231718,Tafalbari diagnostic center — Consultancy & Diagnostic Center [DGHS Facility ID 31718],131718
231719,Life Line Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31719],131719
231722,HAJIGONJ COMPATH — Consultancy & Diagnostic Center [DGHS Facility ID 31722],131722
231723,Al-Karim Islami Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 31723],131723
231724,Dr. Moklesur Rahman EYE & Health Care Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31724],131724
231725,RIA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31725],131725
231726,Chistya Maa O Shisu General Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31726],131726
231727,Mirpur Digital Diagnostic Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 31727],131727
231731,PDS health care centre — Consultancy & Diagnostic Center [DGHS Facility ID 31731],131731
231732,Padma Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31732],131732
231733,AHSANIA MISSION CANCER & GENERAL HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 31733],131733
231734,KALIGONJ DIAGONSTIC CENTRE. — Consultancy & Diagnostic Center [DGHS Facility ID 31734],131734
231737,BARAIYERHAT MEDICAL CENTER & DIAGNOSTIC — Consultancy & Diagnostic Center [DGHS Facility ID 31737],131737
231738,BioMed Diagnostics — Consultancy & Diagnostic Center [DGHS Facility ID 31738],131738
231740,DOCTORS CARE — Consultancy & Diagnostic Center [DGHS Facility ID 31740],131740
231742,MEDI-BANGLA GENERAL HOSPITAL & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31742],131742
231743,TRAUMA CENTER & AO ORTHOPAEDIC HOSPITAL (PVT.) LIMITED — Consultancy & Diagnostic Center [DGHS Facility ID 31743],131743
231748,Hazi Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31748],131748
231750,PROTIK DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31750],131750
231751,Royal Diagonastic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31751],131751
231752,JAMUNA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31752],131752
231753,Sirajganj Lab — Consultancy & Diagnostic Center [DGHS Facility ID 31753],131753
231754,OGSB Hospital & institute of Reproductive & Child Health Mirpur 1 — Consultancy & Diagnostic Center [DGHS Facility ID 31754],131754
231755,MOHAKASH PATHOLOGICAL CLINIC — Consultancy & Diagnostic Center [DGHS Facility ID 31755],131755
231756,"Grameen Kalyan, Hatiandah Health Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31756]",131756
231757,Sumona Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31757],131757
231758,Gour Clinic(Pathology) — Consultancy & Diagnostic Center [DGHS Facility ID 31758],131758
231761,Blood Bank of Filaria and General Hospital — Blood Bank [DGHS Facility ID 31761],131761
231763,Dr. Abdul Goni Health Complex — Consultancy & Diagnostic Center [DGHS Facility ID 31763],131763
231765,RAJARHAT DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31765],131765
231768,SAIC DIGITAL DIAGNOSTIC LAB — Consultancy & Diagnostic Center [DGHS Facility ID 31768],131768
231769,Hazrat Shahjalal (R) General Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 31769],131769
231770,Damudya Diagnostic & Clinic — Consultancy & Diagnostic Center [DGHS Facility ID 31770],131770
231773,LARA CONSULTATION & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31773],131773
231774,A. A MEDICAL SERVICES & DOCTOR CHAMBER — Consultancy & Diagnostic Center [DGHS Facility ID 31774],131774
231775,TISHA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31775],131775
231776,MOLLIK DIGITAL DIAGNOSTIC & CONSULTATION CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31776],131776
231777,Holy Diagnostic — Consultancy & Diagnostic Center [DGHS Facility ID 31777],131777
231778,"Hatpangashi Health Center, Grameen Kalyan — Consultancy & Diagnostic Center [DGHS Facility ID 31778]",131778
231779,AL-Hera Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31779],131779
231780,Mahim Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31780],131780
231782,Vital Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 31782],131782
231783,Mohammad Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 31783],131783
231784,Life Care Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 31784],131784
231785,Holy Life Hospital — Consultancy & Diagnostic Center [DGHS Facility ID 31785],131785
231787,Dhaka Trauma Center & Specialized Orthopedic Hospital Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 31787],131787
231788,CHOWDHURY DIAGNOSTIC CENTER & CLINIC — Consultancy & Diagnostic Center [DGHS Facility ID 31788],131788
231789,Patuakhali Mother Oh Child Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31789],131789
231790,NEW MODERN DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31790],131790
231791,New Life Care Hospital & Diagnostics — Consultancy & Diagnostic Center [DGHS Facility ID 31791],131791
231792,MOHAMMADIA MODEL HOSPITAL AND DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31792],131792
231793,SARKER DIAGNOSTIC AND NURSIG HOME — Consultancy & Diagnostic Center [DGHS Facility ID 31793],131793
231796,Meditest Diagnostic & Consultancy Center — Consultancy & Diagnostic Center [DGHS Facility ID 31796],131796
231797,SAGARDIGHI DIGITAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31797],131797
231798,NEW LAB ONE DIGITAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31798],131798
231799,"Grameen kalyan, Bormi Health Center — Consultancy & Diagnostic Center [DGHS Facility ID 31799]",131799
231800,"Lahirimohonpur Health Center, Grameen Kalyan — Consultancy & Diagnostic Center [DGHS Facility ID 31800]",131800
231801,"Nimgachi Health Center, Grameen Kalyan — Consultancy & Diagnostic Center [DGHS Facility ID 31801]",131801
231803,PRIME HOSPITAL & DIGITAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31803],131803
231804,GENERAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31804],131804
231806,NURANI SONO DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31806],131806
231807,Nova trauma Center & General Hospital Limited — Consultancy & Diagnostic Center [DGHS Facility ID 31807],131807
231808,MEDI CURE GENERAL HOSPITAL & DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31808],131808
231809,Health City Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31809],131809
231810,Mehera Diagnostic & Consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 31810],131810
231811,Faridpur Shapla Digital Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31811],131811
231813,SEBA DIAGNOSTIC CENTRE — Consultancy & Diagnostic Center [DGHS Facility ID 31813],131813
231814,New Health Care Lab — Consultancy & Diagnostic Center [DGHS Facility ID 31814],131814
231816,Chandla Medical Center — Consultancy & Diagnostic Center [DGHS Facility ID 31816],131816
231818,Halima Mannan Memorial Clinic and Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31818],131818
231826,Faridpur Square Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31826],131826
231827,GHARMORA HAR BANGA X-RAY CLINIC — Consultancy & Diagnostic Center [DGHS Facility ID 31827],131827
231828,Janata Diagnostic Center. — Consultancy & Diagnostic Center [DGHS Facility ID 31828],131828
231829,SHUVO DIAGNOSTIC LAB — Consultancy & Diagnostic Center [DGHS Facility ID 31829],131829
231830,SEBA MEDICAL COMPLEX — Consultancy & Diagnostic Center [DGHS Facility ID 31830],131830
231831,ISLAMIA DIGITAL DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31831],131831
231832,Sheba Digital Medical Services — Consultancy & Diagnostic Center [DGHS Facility ID 31832],131832
231835,D-Scan (Diagnostic Centre) — Consultancy & Diagnostic Center [DGHS Facility ID 31835],131835
231837,doctors diagnostic center — Consultancy & Diagnostic Center [DGHS Facility ID 31837],131837
231841,Mohakabi Michael Clinic and Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31841],131841
231843,Green Life Hospital Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 31843],131843
231844,Gharishar Adhunik Hospital & Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31844],131844
231845,Anika Daignostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31845],131845
231846,MEDI AID DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31846],131846
231847,DIGITAL MEDICAL SERVICES & HOSPITAL — Consultancy & Diagnostic Center [DGHS Facility ID 31847],131847
231848,Bismillah Digital Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31848],131848
231849,Mirsarai Sheba Adhunik Hospital & Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31849],131849
231850,SREEPUR DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31850],131850
231851,KC Diagnostic Centre Ltd. — Consultancy & Diagnostic Center [DGHS Facility ID 31851],131851
231852,Biopath Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31852],131852
231854,ZAMAN DIAGNOSTIC CENTRE. — Consultancy & Diagnostic Center [DGHS Facility ID 31854],131854
231856,DARUS SHAFA DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31856],131856
231859,Chandshi Medical Centre Ltd — Consultancy & Diagnostic Center [DGHS Facility ID 31859],131859
231860,CURE POINT DIAGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31860],131860
231861,PINKING DIANGNOSTIC CENTER — Consultancy & Diagnostic Center [DGHS Facility ID 31861],131861
231862,MITU GENERAL HOSPITAL & DIAGNOSTIC COMPLEX — Consultancy & Diagnostic Center [DGHS Facility ID 31862],131862
231865,Sathi Diagnostic & consultation Center — Consultancy & Diagnostic Center [DGHS Facility ID 31865],131865
231868,DOCTORS CHAMBER — Consultancy & Diagnostic Center [DGHS Facility ID 31868],131868
231869,Saleha Diagnostic Centre — Consultancy & Diagnostic Center [DGHS Facility ID 31869],131869
231871,Hitaishi Clinic & Gastroliver Center — Consultancy & Diagnostic Center [DGHS Facility ID 31871],131871
231873,Dr Mahfuzur Rahman s Lab — Consultancy & Diagnostic Center [DGHS Facility ID 31873],131873
231874,Kansat Islami Hospital(Pathology) — Consultancy & Diagnostic Center [DGHS Facility ID 31874],131874
231875,Rabeya Clinic And Diagnostic Center — Consultancy & Diagnostic Center [DGHS Facility ID 31875],131875
231876,Dr. A R Khan Hospital Pathology Unit — Consultancy & Diagnostic Center [DGHS Facility ID 31876],131876
231877,SEBA DIAGNOSTIC CENTRE. — Consultancy & Diagnostic Center [DGHS Facility ID 31877],131877
